VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,2403,5719,8122,s,4650,7455,12105,
v,2402,5713,8115,s,4650,7450,12100,
v,2402,5719,8121,s,4650,7451,12101,
v,2402,5723,8125,s,4650,7451,12101,
v,2403,5723,8126,s,4650,7450,12100,
v,2402,5722,8124,s,4650,7452,12102,
v,2402,5727,8129,s,4650,7452,12102,
v,2401,5731,8132,s,4650,7453,12103,
v,2402,5727,8129,s,4650,7452,12102,
v,2402,5730,8132,s,4650,7452,12102,
v,2403,5733,8136,s,4650,7454,12104,
v,2402,5730,8132,s,4650,7453,12103,
v,2402,5725,8127,s,4650,7453,12103,
v,2402,5727,8129,s,4651,7452,12103,
v,2402,5736,8138,s,4654,7460,12114,
v,2403,5725,8128,s,4650,7452,12102,
v,2402,5731,8133,s,4650,7453,12103,
v,2403,5730,8133,s,4650,7452,12102,
v,2402,5725,8127,s,4650,7450,12100,
v,2402,5720,8122,s,4650,7452,12102,
v,2401,5728,8129,s,4650,7453,12103,
v,2403,5723,8126,s,4650,7453,12103,
v,2402,5719,8121,s,4651,7454,12105,
v,2402,5731,8133,s,4650,7451,12101,
v,2402,5715,8117,s,4650,7451,12101,
v,2401,5723,8124,s,4652,7453,12105,
v,2401,5721,8122,s,4650,7450,12100,
v,2402,5716,8118,s,4650,7452,12102,
v,2404,5725,8129,s,4650,7452,12102,
v,2402,5722,8124,s,4650,7452,12102,
v,2402,5723,8125,s,4650,7451,12101,
v,2401,5729,8130,s,4650,7451,12101,
v,2407,5734,8141,s,4651,7452,12103,
v,2401,5723,8124,s,4650,7451,12101,
v,2402,5728,8130,s,4650,7451,12101,
v,2402,5724,8126,s,4650,7451,12101,
v,2402,5717,8119,s,4650,7451,12101,
v,2402,5729,8131,s,4650,7451,12101,
v,2402,5715,8117,s,4650,7452,12102,
v,2402,5725,8127,s,4650,7450,12100,
v,2402,5723,8125,s,4650,7451,12101,
v,2401,5718,8119,s,4650,7451,12101,
v,2401,5724,8125,s,4650,7453,12103,
v,2402,5723,8125,s,4650,7451,12101,
v,2401,5714,8115,s,4650,7452,12102,
v,2402,5724,8126,s,4650,7452,12102,
v,2402,5721,8123,s,4650,7451,12101,
v,2401,5716,8117,s,4650,7451,12101,
v,2401,5714,8115,s,4650,7451,12101,
v,2402,5717,8119,s,4650,7450,12100,
