VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,651,11198,11849,s,9618,40734,50352,
v,650,11188,11838,s,9630,40730,50360,
v,650,11186,11836,s,9640,40721,50361,
v,650,11197,11847,s,9629,40730,50359,
v,650,11188,11838,s,9643,40732,50375,
v,650,11187,11837,s,9636,40742,50378,
v,650,11186,11836,s,9629,40724,50353,
v,650,11184,11834,s,9634,40727,50361,
v,650,11191,11841,s,9630,40741,50371,
v,650,11190,11840,s,9632,40728,50360,
v,650,11189,11839,s,9627,40714,50341,
v,650,11179,11829,s,9621,40745,50366,
v,650,11197,11847,s,9628,40718,50346,
v,650,11197,11847,s,9631,40737,50368,
v,650,11193,11843,s,9625,40740,50365,
v,650,11192,11842,s,9633,40744,50377,
v,650,11196,11846,s,9615,40732,50347,
v,650,11197,11847,s,9631,40748,50379,
v,650,11198,11848,s,9628,40748,50376,
v,650,11196,11846,s,9632,40751,50383,
v,650,11198,11848,s,9629,40748,50377,
v,650,11195,11845,s,9632,40747,50379,
v,650,11197,11847,s,9623,40769,50392,
v,650,11193,11843,s,9610,40748,50358,
v,650,11197,11847,s,9617,40750,50367,
v,650,11196,11846,s,9615,40746,50361,
v,650,11189,11839,s,9619,40750,50369,
v,650,11195,11845,s,9628,40742,50370,
v,650,11191,11841,s,9620,40751,50371,
v,650,11197,11847,s,9618,40751,50369,
v,650,11195,11845,s,9639,40746,50385,
v,650,11194,11844,s,9626,40728,50354,
v,650,11190,11840,s,9609,40727,50336,
v,650,11195,11845,s,9638,40754,50392,
v,650,11198,11848,s,9626,40750,50376,
v,650,11183,11833,s,9622,40745,50367,
v,650,11192,11842,s,9618,40742,50360,
v,650,11191,11841,s,9625,40724,50349,
v,650,11183,11833,s,9645,40738,50383,
v,650,11194,11844,s,9635,40720,50355,
v,650,11195,11845,s,9622,40740,50362,
v,650,11185,11835,s,9630,40724,50354,
v,650,11190,11840,s,9643,40719,50362,
v,650,11195,11845,s,9627,40742,50369,
v,650,11191,11841,s,9631,40773,50404,
v,650,11202,11852,s,9641,40794,50435,
v,650,11201,11851,s,9640,40798,50438,
v,650,11201,11851,s,9643,40796,50439,
v,650,11200,11850,s,9646,40801,50447,
v,650,11201,11851,s,9644,40806,50450,
