VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,600,2902,3502,s,2957,6629,9586,
v,600,2900,3500,s,2959,6608,9567,
v,600,2900,3500,s,2958,6610,9568,
v,600,2900,3500,s,2954,6611,9565,
v,600,2900,3500,s,2968,6618,9586,
v,600,2900,3500,s,2986,6621,9607,
v,600,2900,3500,s,2959,6608,9567,
v,600,2900,3500,s,2965,6614,9579,
v,600,2900,3500,s,2978,6623,9601,
v,600,2900,3500,s,2970,6618,9588,
v,601,2903,3504,s,2961,6624,9585,
v,601,2900,3501,s,2971,6624,9595,
v,600,2900,3500,s,2986,6625,9611,
v,600,2900,3500,s,2971,6620,9591,
v,600,2900,3500,s,2974,6619,9593,
v,600,2900,3500,s,2958,6609,9567,
v,600,2900,3500,s,2980,6608,9588,
v,601,2900,3501,s,2969,6619,9588,
v,600,2900,3500,s,2963,6620,9583,
v,600,2900,3500,s,2989,6620,9609,
v,600,2899,3499,s,2960,6615,9575,
v,600,2900,3500,s,2960,6609,9569,
v,601,2906,3507,s,2956,6615,9571,
v,600,2900,3500,s,2967,6602,9569,
v,600,2899,3499,s,2962,6622,9584,
v,601,2906,3507,s,2963,6610,9573,
v,600,2901,3501,s,2957,6620,9577,
v,600,2900,3500,s,2963,6618,9581,
v,600,2900,3500,s,2960,6603,9563,
v,600,2899,3499,s,2957,6622,9579,
v,600,2900,3500,s,2964,6604,9568,
v,600,2906,3506,s,2954,6605,9559,
v,600,2900,3500,s,2955,6617,9572,
v,600,2906,3506,s,2955,6613,9568,
v,600,2903,3503,s,2958,6603,9561,
v,600,2900,3500,s,2958,6610,9568,
v,600,2900,3500,s,2961,6613,9574,
v,600,2900,3500,s,2973,6621,9594,
v,600,2900,3500,s,2953,6611,9564,
v,600,2900,3500,s,2978,6613,9591,
v,600,2900,3500,s,2961,6616,9577,
v,600,2900,3500,s,2978,6611,9589,
v,600,2900,3500,s,2960,6612,9572,
v,601,2906,3507,s,2957,6617,9574,
v,600,2900,3500,s,2953,6614,9567,
v,600,2900,3500,s,2952,6604,9556,
v,600,2900,3500,s,2957,6605,9562,
v,600,2900,3500,s,2959,6606,9565,
v,600,2900,3500,s,2955,6607,9562,
v,600,2899,3499,s,2961,6607,9568,
