VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,800,10957,11757,s,1500,16444,17944,
v,800,10950,11750,s,1500,16450,17950,
v,800,10948,11748,s,1500,16437,17937,
v,800,10951,11751,s,1500,16450,17950,
v,800,10950,11750,s,1500,16451,17951,
v,800,10950,11750,s,1500,16452,17952,
v,800,10952,11752,s,1500,16450,17950,
v,800,10958,11758,s,1500,16451,17951,
v,800,10950,11750,s,1500,16445,17945,
v,800,10953,11753,s,1500,16454,17954,
v,800,10951,11751,s,1500,16450,17950,
v,800,10954,11754,s,1500,16453,17953,
v,800,10951,11751,s,1500,16452,17952,
v,800,10951,11751,s,1500,16451,17951,
v,800,10952,11752,s,1500,16448,17948,
v,800,10958,11758,s,1500,16452,17952,
v,800,10952,11752,s,1500,16448,17948,
v,800,11058,11858,s,1500,16479,17979,
v,800,10953,11753,s,1500,16450,17950,
v,800,10950,11750,s,1500,16452,17952,
v,800,10949,11749,s,1500,16446,17946,
v,800,10950,11750,s,1500,16452,17952,
v,800,10948,11748,s,1500,16449,17949,
v,800,10951,11751,s,1500,16453,17953,
v,800,10949,11749,s,1500,16459,17959,
v,800,10952,11752,s,1500,16450,17950,
v,800,10949,11749,s,1500,16440,17940,
v,800,10951,11751,s,1500,16450,17950,
v,800,10949,11749,s,1500,16440,17940,
v,800,10950,11750,s,1500,16450,17950,
v,800,10949,11749,s,1500,16444,17944,
v,800,10952,11752,s,1500,16450,17950,
v,800,10950,11750,s,1500,16449,17949,
v,800,10960,11760,s,1500,16450,17950,
v,800,10949,11749,s,1500,16447,17947,
v,800,10951,11751,s,1500,16450,17950,
v,800,10947,11747,s,1500,16447,17947,
v,800,10951,11751,s,1500,16450,17950,
v,800,10951,11751,s,1500,16453,17953,
v,800,10952,11752,s,1500,16451,17951,
v,800,10950,11750,s,1500,16450,17950,
v,800,10951,11751,s,1500,16450,17950,
v,800,10950,11750,s,1500,16450,17950,
v,800,10951,11751,s,1500,16452,17952,
v,800,10950,11750,s,1500,16452,17952,
v,800,10957,11757,s,1500,16451,17951,
v,800,10961,11761,s,1500,16450,17950,
v,800,10956,11756,s,1501,16456,17957,
v,800,10950,11750,s,1500,16465,17965,
v,800,10960,11760,s,1501,16452,17953,
