VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,502,2589,3091,s,1815,7046,8861,
v,503,2548,3051,s,1810,7039,8849,
v,501,2547,3048,s,1818,7055,8873,
v,503,2551,3054,s,1811,7053,8864,
v,503,2554,3057,s,1825,7057,8882,
v,501,2553,3054,s,1808,7066,8874,
v,501,2555,3056,s,1816,7049,8865,
v,503,2546,3049,s,1811,7056,8867,
v,500,2557,3057,s,1819,7065,8884,
v,501,2552,3053,s,1812,7079,8891,
v,503,2537,3040,s,1813,7051,8864,
v,500,2569,3069,s,1809,7057,8866,
v,501,2540,3041,s,1801,7047,8848,
v,562,2850,3412,s,1951,7647,9598,
v,506,2560,3066,s,1817,7082,8899,
v,511,2617,3128,s,1815,7077,8892,
v,505,2546,3051,s,1807,7076,8883,
v,501,2554,3055,s,1815,7047,8862,
v,503,2548,3051,s,1808,7054,8862,
v,511,2583,3094,s,1814,7062,8876,
v,502,2557,3059,s,1808,7054,8862,
v,501,2551,3052,s,1807,7035,8842,
v,501,2541,3042,s,1808,7026,8834,
v,501,2571,3072,s,1827,7064,8891,
v,502,2562,3064,s,1810,7053,8863,
v,501,2554,3055,s,1809,7056,8865,
v,501,2536,3037,s,1834,7152,8986,
v,502,2551,3053,s,1815,7034,8849,
v,503,2569,3072,s,1816,7078,8894,
v,557,2681,3238,s,1828,7043,8871,
v,501,2551,3052,s,1809,7054,8863,
v,508,2566,3074,s,1808,7065,8873,
v,503,2547,3050,s,1825,7077,8902,
v,501,2543,3044,s,1830,7076,8906,
v,500,2550,3050,s,1809,7080,8889,
v,501,2543,3044,s,1819,7055,8874,
v,500,2549,3049,s,1818,7036,8854,
v,503,2551,3054,s,1806,7044,8850,
v,501,2541,3042,s,1836,7106,8942,
v,506,2549,3055,s,1809,7061,8870,
v,500,2559,3059,s,1819,7032,8851,
v,503,2538,3041,s,1808,7055,8863,
v,501,2537,3038,s,1825,7034,8859,
v,504,2558,3062,s,1811,7066,8877,
v,502,2552,3054,s,1829,7049,8878,
v,500,2552,3052,s,1815,7085,8900,
v,502,2560,3062,s,1817,7049,8866,
v,502,2540,3042,s,1805,7043,8848,
v,501,2574,3075,s,1823,7053,8876,
v,501,2569,3070,s,1810,7044,8854,
