VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,1033,7192,8225,s,1794,7246,9040,
v,1026,7130,8156,s,1797,7239,9036,
v,1032,7125,8157,s,1808,7263,9071,
v,1049,7201,8250,s,1797,7250,9047,
v,1034,7125,8159,s,1809,7258,9067,
v,1032,7141,8173,s,1805,7288,9093,
v,1057,7223,8280,s,1809,7271,9080,
v,1039,7148,8187,s,1816,7263,9079,
v,1031,7149,8180,s,1797,7275,9072,
v,1034,7134,8168,s,1796,7227,9023,
v,1035,7114,8149,s,1791,7233,9024,
v,1024,7138,8162,s,1799,7249,9048,
v,1040,7156,8196,s,1806,7247,9053,
v,1026,7107,8133,s,1800,7234,9034,
v,1023,7106,8129,s,1801,7244,9045,
v,1029,7131,8160,s,1791,7241,9032,
v,1049,7158,8207,s,1807,7272,9079,
v,1081,7365,8446,s,1796,7229,9025,
v,1034,7142,8176,s,1802,7223,9025,
v,1029,7098,8127,s,1804,7249,9053,
v,1031,7120,8151,s,1803,7218,9021,
v,1024,7119,8143,s,1850,7338,9188,
v,1028,7138,8166,s,1809,7254,9063,
v,1030,7120,8150,s,1798,7254,9052,
v,1029,7124,8153,s,1813,7347,9160,
v,1036,7116,8152,s,1800,7255,9055,
v,1037,7133,8170,s,1811,7247,9058,
v,1024,7105,8129,s,1802,7218,9020,
v,1065,7454,8519,s,1810,7291,9101,
v,1023,7126,8149,s,1826,7267,9093,
v,1028,7131,8159,s,1805,7223,9028,
v,1034,7135,8169,s,1786,7218,9004,
v,1035,7102,8137,s,1806,7269,9075,
v,1026,7129,8155,s,1808,7252,9060,
v,1018,7091,8109,s,1846,7348,9194,
v,1041,7256,8297,s,1814,7309,9123,
v,1053,7229,8282,s,1807,7340,9147,
v,1023,7109,8132,s,1829,7283,9112,
v,1034,7111,8145,s,1799,7270,9069,
v,1027,7137,8164,s,1803,7251,9054,
v,1022,7124,8146,s,1810,7237,9047,
v,1021,7126,8147,s,1800,7246,9046,
v,1027,7106,8133,s,1805,7234,9039,
v,1032,7119,8151,s,1826,7261,9087,
v,1035,7140,8175,s,1794,7262,9056,
v,1038,7165,8203,s,1800,7227,9027,
v,1030,7102,8132,s,1809,7231,9040,
v,1039,7175,8214,s,1790,7215,9005,
v,1056,7130,8186,s,1793,7240,9033,
v,1029,7093,8122,s,1806,7239,9045,
