VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,820,22549,23369,s,5935,33075,39010,
v,811,22442,23253,s,5663,31980,37643,
v,844,23106,23950,s,5708,32464,38172,
v,893,22115,23008,s,6005,34045,40050,
v,837,23400,24237,s,5893,32973,38866,
v,807,22265,23072,s,5665,31948,37613,
v,812,22229,23041,s,5643,31938,37581,
v,807,22186,22993,s,5654,31837,37491,
v,842,24071,24913,s,6345,34363,40708,
v,932,22368,23300,s,6621,33070,39691,
v,903,22777,23680,s,5722,32577,38299,
v,819,22694,23513,s,5896,33430,39326,
v,809,22169,22978,s,5648,31966,37614,
v,809,22328,23137,s,5648,32091,37739,
v,822,22509,23331,s,5698,32173,37871,
v,815,22143,22958,s,5717,32223,37940,
v,820,22256,23076,s,5643,31950,37593,
v,824,22210,23034,s,5656,32095,37751,
v,809,22292,23101,s,5678,32086,37764,
v,810,22270,23080,s,5647,31825,37472,
v,810,22182,22992,s,5692,32662,38354,
v,814,22317,23131,s,5678,31963,37641,
v,809,22226,23035,s,5643,31952,37595,
v,812,22297,23109,s,5660,31865,37525,
v,813,22308,23121,s,5671,31862,37533,
v,805,22177,22982,s,5691,32183,37874,
v,811,22362,23173,s,5676,31795,37471,
v,809,22380,23189,s,5656,32018,37674,
v,804,22161,22965,s,5700,32148,37848,
v,815,22372,23187,s,5753,32291,38044,
v,814,22387,23201,s,5641,31820,37461,
v,814,22163,22977,s,5696,31833,37529,
v,813,22175,22988,s,5653,32047,37700,
v,811,22156,22967,s,5652,31941,37593,
v,810,22314,23124,s,5614,31840,37454,
v,804,22178,22982,s,5613,31673,37286,
v,811,22216,23027,s,5627,31709,37336,
v,808,22260,23068,s,5624,31796,37420,
v,824,22311,23135,s,5683,31988,37671,
v,811,22241,23052,s,5626,31762,37388,
v,809,22256,23065,s,5756,32619,38375,
v,811,22339,23150,s,5667,31903,37570,
v,808,22084,22892,s,5623,31837,37460,
v,806,22134,22940,s,5665,32125,37790,
v,807,22204,23011,s,5650,31919,37569,
v,806,22065,22871,s,5638,31757,37395,
v,808,22235,23043,s,5621,31693,37314,
v,816,22312,23128,s,5619,31816,37435,
v,813,22241,23054,s,5845,32727,38572,
v,805,22114,22919,s,5625,31885,37510,
