VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,989,42921,43910,s,4686,32559,37245,
v,1068,42311,43379,s,4624,32444,37068,
v,975,42313,43288,s,4658,32560,37218,
v,985,42482,43467,s,4625,32186,36811,
v,964,42027,42991,s,4758,33678,38436,
v,982,42830,43812,s,4643,32437,37080,
v,963,42050,43013,s,4636,32563,37199,
v,971,42095,43066,s,4604,32189,36793,
v,979,42283,43262,s,4596,32229,36825,
v,964,41846,42810,s,4589,32117,36706,
v,961,41893,42854,s,4626,32150,36776,
v,967,41974,42941,s,4605,32394,36999,
v,960,41855,42815,s,4599,32178,36777,
v,1114,42332,43446,s,4586,32092,36678,
v,965,41881,42846,s,4620,32107,36727,
v,967,42024,42991,s,4592,32028,36620,
v,983,42732,43715,s,4546,32085,36631,
v,964,41728,42692,s,4610,32379,36989,
v,956,41599,42555,s,4604,32000,36604,
v,958,41626,42584,s,4566,31904,36470,
v,958,41622,42580,s,4554,31996,36550,
v,961,41843,42804,s,4605,31982,36587,
v,956,41624,42580,s,4557,32027,36584,
v,961,41793,42754,s,4566,31938,36504,
v,957,41674,42631,s,4579,32539,37118,
v,962,41825,42787,s,4562,31873,36435,
v,960,41735,42695,s,4709,32892,37601,
v,965,41749,42714,s,4591,31997,36588,
v,961,41706,42667,s,4606,32107,36713,
v,963,41947,42910,s,4593,31971,36564,
v,961,41903,42864,s,4563,32071,36634,
v,964,41780,42744,s,4732,32802,37534,
v,1059,41300,42359,s,4655,32485,37140,
v,957,41862,42819,s,4566,32004,36570,
v,971,42535,43506,s,4585,32112,36697,
v,976,41796,42772,s,4574,31865,36439,
v,1015,43462,44477,s,4565,32036,36601,
v,976,42167,43143,s,4627,32003,36630,
v,974,42722,43696,s,4585,32062,36647,
v,961,41738,42699,s,4601,31938,36539,
v,968,41904,42872,s,4581,31991,36572,
v,959,41811,42770,s,4592,32290,36882,
v,970,42555,43525,s,4593,32189,36782,
v,1108,43399,43507,s,5022,36412,41434,
v,977,42633,43610,s,4662,32510,37172,
v,971,42336,43307,s,4686,32375,37061,
v,974,42242,43216,s,4639,32269,36908,
v,978,42515,43493,s,4629,32137,36766,
v,962,42112,43074,s,4607,32168,36775,
v,963,42094,43057,s,4682,32585,37267,
