VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,453,1758,2211,s,1384,2729,4113,
v,452,1719,2171,s,1382,2708,4090,
v,452,1717,2169,s,1381,2723,4104,
v,452,1721,2173,s,1369,2689,4058,
v,444,1707,2151,s,1371,2696,4067,
v,445,1706,2151,s,1385,2708,4093,
v,449,1699,2148,s,1368,2690,4058,
v,448,1704,2152,s,1368,2684,4052,
v,450,1699,2149,s,1364,2687,4051,
v,449,1729,2178,s,1366,2690,4056,
v,449,1728,2177,s,1399,2731,4130,
v,450,1679,2129,s,1377,2692,4069,
v,449,1704,2153,s,1365,2683,4048,
v,449,1697,2146,s,1363,2689,4052,
v,450,1678,2128,s,1387,2688,4075,
v,447,1690,2137,s,1369,2705,4074,
v,447,1711,2158,s,1366,2684,4050,
v,447,1703,2150,s,1389,2723,4112,
v,453,1713,2166,s,1374,2688,4062,
v,450,1702,2152,s,1369,2687,4056,
v,448,1702,2150,s,1377,2689,4066,
v,442,1705,2147,s,1369,2684,4053,
v,453,1669,2122,s,1369,2695,4064,
v,447,1705,2152,s,1384,2702,4086,
v,449,1704,2153,s,1382,2700,4082,
v,448,1707,2155,s,1376,2705,4081,
v,448,1717,2165,s,1368,2683,4051,
v,447,1707,2154,s,1375,2688,4063,
v,453,1712,2165,s,1373,2685,4058,
v,448,1696,2144,s,1372,2687,4059,
v,471,1783,2254,s,1373,2683,4056,
v,445,1707,2152,s,1376,2681,4057,
v,452,1702,2154,s,1372,2703,4075,
v,453,1717,2170,s,1368,2710,4078,
v,449,1707,2156,s,1368,2687,4055,
v,453,1698,2151,s,1362,2678,4040,
v,450,1676,2126,s,1370,2683,4053,
v,451,1695,2146,s,1380,2717,4097,
v,454,1708,2162,s,1380,2722,4102,
v,447,1701,2148,s,1364,2675,4039,
v,444,1701,2145,s,1371,2700,4071,
v,450,1700,2150,s,1368,2685,4053,
v,448,1693,2141,s,1368,2688,4056,
v,450,1681,2131,s,1385,2712,4097,
v,449,1681,2130,s,1380,2672,4052,
v,441,1692,2133,s,1364,2680,4044,
v,452,1678,2130,s,1364,2668,4032,
v,451,1709,2160,s,1367,2676,4043,
v,447,1697,2144,s,1367,2685,4052,
v,442,1707,2149,s,1366,2669,4035,
v,443,1710,2153,s,1374,2697,4071,
v,446,1700,2146,s,1465,2949,4414,
v,535,1992,2527,s,1890,3910,5800,
v,480,1849,2329,s,1443,2809,4252,
v,451,1767,2218,s,1455,2839,4294,
v,452,1757,2209,s,1394,2758,4152,
v,465,1793,2258,s,1423,2764,4187,
v,457,1786,2243,s,1444,2816,4260,
v,471,1823,2294,s,1466,2880,4346,
v,598,2245,2843,s,1506,2941,4447,
v,456,1733,2189,s,1387,2751,4138,
v,451,1717,2168,s,1399,2738,4137,
v,479,1784,2263,s,1392,2747,4139,
v,454,1708,2162,s,1390,2736,4126,
v,451,1732,2183,s,1397,2721,4118,
v,450,1696,2146,s,1373,2688,4061,
v,450,1708,2158,s,1373,2689,4062,
v,445,1706,2151,s,1380,2691,4071,
v,455,1695,2150,s,1369,2703,4072,
v,448,1707,2155,s,1371,2684,4055,
v,447,1704,2151,s,1393,2755,4148,
v,450,1703,2153,s,1374,2691,4065,
v,453,1669,2122,s,1370,2686,4056,
v,449,1699,2148,s,1368,2689,4057,
v,449,1701,2150,s,1387,2706,4093,
v,452,1686,2138,s,1367,2690,4057,
v,452,1730,2182,s,1381,2697,4078,
v,455,1706,2161,s,1364,2694,4058,
v,452,1688,2140,s,1411,2752,4163,
v,450,1710,2160,s,1370,2706,4076,
v,453,1727,2180,s,1379,2731,4110,
v,451,1722,2173,s,1367,2691,4058,
v,448,1722,2170,s,1374,2699,4073,
v,446,1707,2153,s,1380,2690,4070,
v,449,1709,2158,s,1373,2689,4062,
v,448,1715,2163,s,1369,2702,4071,
v,448,1709,2157,s,1370,2688,4058,
v,451,1710,2161,s,1371,2698,4069,
v,449,1686,2135,s,1371,2681,4052,
v,447,1710,2157,s,1369,2702,4071,
v,450,1700,2150,s,1370,2686,4056,
v,448,1707,2155,s,1366,2684,4050,
v,446,1700,2146,s,1368,2688,4056,
v,448,1703,2151,s,1365,2681,4046,
v,448,1716,2164,s,1385,2748,4133,
v,448,1704,2152,s,1378,2691,4069,
v,446,1705,2151,s,1410,2730,4140,
v,450,1704,2154,s,1376,2691,4067,
v,450,1711,2161,s,1372,2692,4064,
v,449,1698,2147,s,1374,2691,4065,
