VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,1852,2368,4220,s,1852,1851,3703,
v,1890,2520,4410,s,1952,1946,3898,
v,1945,2329,4274,s,1879,1858,3737,
v,1838,2265,4103,s,1884,1845,3729,
v,1849,2245,4094,s,1933,1892,3825,
v,1883,2274,4157,s,1939,1863,3802,
v,1832,2228,4060,s,1842,1821,3663,
v,1806,2246,4052,s,1856,1840,3696,
v,1814,2248,4062,s,1880,1818,3698,
v,1805,2230,4035,s,1856,1839,3695,
v,1815,2247,4062,s,1823,1828,3651,
v,1811,2238,4049,s,1870,1872,3742,
v,1814,2238,4052,s,1827,1818,3645,
v,1806,2229,4035,s,1828,1832,3660,
v,1812,2242,4054,s,1830,1822,3652,
v,1815,2237,4052,s,1823,1816,3639,
v,1808,2245,4053,s,1823,1811,3634,
v,1850,2264,4114,s,1866,1878,3744,
v,1814,2230,4044,s,1839,1817,3656,
v,1810,2224,4034,s,1825,1812,3637,
v,1831,2252,4083,s,1829,1824,3653,
v,1816,2235,4051,s,1828,1809,3637,
v,1822,2255,4077,s,1873,1862,3735,
v,1812,2238,4050,s,1835,1811,3646,
v,1823,2247,4070,s,1828,1819,3647,
v,1816,2235,4051,s,1844,1822,3666,
v,1825,2229,4054,s,1824,1823,3647,
v,1818,2231,4049,s,1830,1823,3653,
v,1821,2247,4068,s,1830,1811,3641,
v,1812,2242,4054,s,1829,1824,3653,
v,1811,2239,4050,s,1827,1818,3645,
v,1818,2248,4066,s,1866,1861,3727,
v,1858,2233,4091,s,1824,1827,3651,
v,1818,2237,4055,s,1825,1806,3631,
v,1813,2226,4039,s,1874,1843,3717,
v,1873,2277,4150,s,1820,1823,3643,
v,1811,2242,4053,s,1825,1817,3642,
v,1812,2230,4042,s,1832,1819,3651,
v,1805,2220,4025,s,1819,1805,3624,
v,1806,2243,4049,s,1821,1809,3630,
v,1815,2227,4042,s,1879,1863,3742,
v,1794,2224,4018,s,1840,1816,3656,
v,1803,2220,4023,s,1826,1815,3641,
v,1822,2240,4062,s,1819,1809,3628,
v,1837,2245,4082,s,1868,1854,3722,
v,1795,2240,4035,s,1828,1805,3633,
v,1813,2226,4039,s,1828,1819,3647,
v,1801,2219,4020,s,1827,1807,3634,
v,1803,2233,4036,s,1857,1849,3706,
v,1810,2242,4052,s,1821,1805,3626,
v,524,447,971,s,465,0,465,
v,525,402,927,s,448,0,448,
v,542,452,994,s,443,0,443,
v,531,448,979,s,447,1,448,
v,508,381,889,s,445,0,445,
v,522,435,957,s,452,0,452,
v,531,450,981,s,444,2,446,
v,535,454,989,s,442,0,442,
v,497,369,866,s,458,1,459,
v,452,359,811,s,452,0,452,
v,493,367,860,s,457,0,457,
v,534,453,987,s,450,0,450,
v,535,451,986,s,435,1,436,
v,519,446,965,s,450,0,450,
v,534,449,983,s,463,0,463,
v,684,532,1216,s,453,0,453,
v,532,453,985,s,445,0,445,
v,532,450,982,s,446,0,446,
v,524,454,978,s,453,1,454,
v,534,453,987,s,439,0,439,
v,539,459,998,s,444,2,446,
v,536,451,987,s,441,0,441,
v,502,380,882,s,455,0,455,
v,533,452,985,s,444,0,444,
v,539,449,988,s,447,0,447,
v,537,452,989,s,459,1,460,
v,461,361,822,s,456,0,456,
v,529,448,977,s,438,2,440,
v,540,448,988,s,436,1,437,
v,533,445,978,s,440,0,440,
v,536,441,977,s,443,2,445,
v,524,453,977,s,439,0,439,
v,536,449,985,s,445,0,445,
v,535,455,990,s,454,1,455,
v,527,453,980,s,442,0,442,
v,542,460,1002,s,495,11,506,
v,533,451,984,s,467,1,468,
v,499,370,869,s,451,0,451,
v,513,372,885,s,453,0,453,
v,531,453,984,s,446,0,446,
v,537,452,989,s,445,0,445,
v,538,454,992,s,442,1,443,
v,528,455,983,s,460,1,461,
v,460,360,820,s,456,0,456,
v,507,401,908,s,454,0,454,
v,536,453,989,s,447,0,447,
v,541,458,999,s,447,0,447,
v,530,452,982,s,454,0,454,
v,532,441,973,s,450,0,450,
v,531,444,975,s,444,0,444,
v,692,1319,2011,s,669,882,1551,
v,659,1313,1972,s,676,889,1565,
v,678,1277,1955,s,678,881,1559,
v,671,1297,1968,s,700,909,1609,
v,665,1317,1982,s,663,872,1535,
v,663,1324,1987,s,668,879,1547,
v,659,1302,1961,s,666,869,1535,
v,665,1315,1980,s,663,873,1536,
v,658,1314,1972,s,672,874,1546,
v,664,1301,1965,s,667,873,1540,
