VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,344,1000,1344,s,1039,2179,3218,
v,341,980,1321,s,1020,2157,3177,
v,333,965,1298,s,1017,2163,3180,
v,340,1004,1344,s,1031,2171,3202,
v,332,962,1294,s,1012,2134,3146,
v,336,977,1313,s,1018,2135,3153,
v,342,993,1335,s,1035,2184,3219,
v,345,996,1341,s,1018,2160,3178,
v,340,979,1319,s,1011,2133,3144,
v,343,996,1339,s,1032,2175,3207,
v,340,984,1324,s,1018,2131,3149,
v,333,969,1302,s,1031,2168,3199,
v,344,992,1336,s,1035,2191,3226,
v,342,987,1329,s,1033,2177,3210,
v,334,962,1296,s,1002,2118,3120,
v,327,949,1276,s,1010,2135,3145,
v,336,946,1282,s,1010,2119,3129,
v,329,966,1295,s,1004,2127,3131,
v,332,974,1306,s,999,2115,3114,
v,332,944,1276,s,995,2100,3095,
