VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,349,1015,1364,s,1038,2186,3224,
v,341,963,1304,s,1040,2216,3256,
v,338,981,1319,s,1033,2169,3202,
v,348,985,1333,s,1031,2154,3185,
v,342,981,1323,s,1020,2152,3172,
v,353,1020,1373,s,1032,2166,3198,
v,346,977,1323,s,1016,2126,3142,
v,339,974,1313,s,1035,2160,3195,
v,338,966,1304,s,1037,2176,3213,
v,345,963,1308,s,1038,2140,3178,
v,337,971,1308,s,1022,2133,3155,
v,336,970,1306,s,1024,2179,3203,
v,332,955,1287,s,1027,2159,3186,
v,332,972,1304,s,1027,2132,3159,
v,337,966,1303,s,1049,2176,3225,
v,341,987,1328,s,1037,2162,3199,
v,333,965,1298,s,1048,2177,3225,
v,344,997,1341,s,1043,2198,3241,
v,351,1011,1362,s,1055,2184,3239,
v,336,968,1304,s,1034,2167,3201,
