VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,347,677,1024,s,508,2122,2630,
v,343,655,998,s,505,2093,2598,
v,332,649,981,s,517,2176,2693,
v,342,671,1013,s,509,2162,2671,
v,340,670,1010,s,510,2168,2678,
v,341,674,1015,s,499,2108,2607,
v,331,668,999,s,502,2096,2598,
v,336,678,1014,s,500,2116,2616,
v,331,661,992,s,514,2124,2638,
v,351,660,1011,s,504,2120,2624,
v,356,703,1059,s,512,2149,2661,
v,337,677,1014,s,515,2156,2671,
v,342,667,1009,s,512,2165,2677,
v,341,674,1015,s,513,2162,2675,
v,341,677,1018,s,520,2155,2675,
v,331,665,996,s,504,2100,2604,
v,328,650,978,s,495,2100,2595,
v,334,650,984,s,504,2107,2611,
v,330,657,987,s,503,2124,2627,
v,334,663,997,s,504,2133,2637,
