VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,365,1240,1605,s,515,2182,2697,
v,349,1202,1551,s,520,2186,2706,
v,349,1188,1537,s,515,2142,2657,
v,359,1227,1586,s,524,2197,2721,
v,359,1240,1599,s,522,2181,2703,
v,360,1225,1585,s,519,2193,2712,
v,353,1240,1593,s,506,2169,2675,
v,353,1236,1589,s,516,2160,2676,
v,358,1231,1589,s,518,2126,2644,
v,351,1206,1557,s,516,2146,2662,
v,353,1203,1556,s,521,2194,2715,
v,361,1233,1594,s,522,2186,2708,
v,360,1227,1587,s,523,2183,2706,
v,345,1196,1541,s,515,2167,2682,
v,345,1194,1539,s,501,2108,2609,
v,349,1192,1541,s,518,2134,2652,
v,350,1193,1543,s,504,2115,2619,
v,350,1197,1547,s,512,2125,2637,
v,347,1184,1531,s,521,2159,2680,
v,360,1229,1589,s,524,2197,2721,
