VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,1889,4476,6365,s,1842,3536,5378,
v,1867,4520,6387,s,1917,3582,5499,
v,1844,4376,6220,s,1854,3535,5389,
v,1845,4383,6228,s,1829,3551,5380,
v,1823,4418,6241,s,1861,3606,5467,
v,1838,4372,6210,s,1838,3531,5369,
v,1846,4449,6295,s,1829,3575,5404,
v,1848,4435,6283,s,1872,3635,5507,
v,1819,4363,6182,s,1827,3544,5371,
v,1831,4333,6164,s,1849,3565,5414,
v,1835,4376,6211,s,1830,3514,5344,
v,1926,4489,6415,s,1843,3538,5381,
v,1846,4375,6221,s,1817,3536,5353,
v,1852,4401,6253,s,1820,3550,5370,
v,1814,4354,6168,s,1830,3524,5354,
v,1863,4415,6278,s,1847,3546,5393,
v,1997,4855,6852,s,2154,4148,6302,
v,1867,4562,6429,s,1849,3572,5421,
v,1869,4435,6304,s,1851,3555,5406,
v,1838,4404,6242,s,1964,3777,5741,
v,2050,4820,6870,s,1936,3704,5640,
v,1834,4404,6238,s,1823,3528,5351,
v,1810,4339,6149,s,1821,3508,5329,
v,1821,4320,6141,s,1999,3833,5832,
v,1815,4331,6146,s,1806,3510,5316,
v,1821,4334,6155,s,1849,3585,5434,
v,1824,4337,6161,s,1792,3478,5270,
v,1801,4300,6101,s,1885,3604,5489,
v,1823,4342,6165,s,1837,3573,5410,
v,1812,4314,6126,s,1813,3500,5313,
v,1826,4314,6140,s,1839,3507,5346,
v,1816,4341,6157,s,1825,3525,5350,
v,1890,4504,6394,s,2036,3918,5954,
v,1881,4449,6330,s,1855,3595,5450,
v,1866,4436,6302,s,1875,3617,5492,
v,1848,4383,6231,s,1877,3616,5493,
v,1878,4474,6352,s,1871,3597,5468,
v,1915,4518,6433,s,1899,3673,5572,
v,1856,4409,6265,s,1860,3592,5452,
v,1858,4454,6312,s,1876,3605,5481,
v,1873,4467,6340,s,1853,3565,5418,
v,1876,4453,6329,s,1871,3600,5471,
v,1838,4378,6216,s,1855,3597,5452,
v,1845,4382,6227,s,1835,3536,5371,
v,1853,4403,6256,s,1836,3556,5392,
v,1904,4482,6386,s,1857,3564,5421,
v,1834,4382,6216,s,1841,3577,5418,
v,1840,4376,6216,s,1854,3564,5418,
v,1852,4426,6278,s,1839,3556,5395,
v,1845,4389,6234,s,1842,3560,5402,
