VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,504,7620,8124,s,1836,8795,10631,
v,501,7534,8035,s,1843,8820,10663,
v,509,7795,8304,s,1833,8809,10642,
v,501,7613,8114,s,1834,8831,10665,
v,501,7566,8067,s,1826,8812,10638,
v,505,7578,8083,s,1843,8825,10668,
v,502,7586,8088,s,1822,8801,10623,
v,502,7578,8080,s,1836,8881,10717,
v,525,8072,8597,s,1916,9190,11106,
v,507,7646,8153,s,1834,8835,10669,
v,502,7555,8057,s,1845,8824,10669,
v,502,7605,8107,s,1828,8816,10644,
v,500,7537,8037,s,1817,8790,10607,
v,505,7561,8066,s,1821,8783,10604,
v,504,7628,8132,s,1823,8826,10649,
v,503,7568,8071,s,1841,8863,10704,
v,503,7565,8068,s,1826,8796,10622,
v,501,7573,8074,s,1826,8840,10666,
v,501,7567,8068,s,1837,8844,10681,
v,501,7563,8064,s,1823,8811,10634,
v,501,7554,8055,s,1839,8833,10672,
v,502,7577,8079,s,1829,8814,10643,
v,502,7552,8054,s,1815,8789,10604,
v,500,7565,8065,s,1837,8840,10677,
v,504,7588,8092,s,1831,8819,10650,
v,502,7595,8097,s,1900,9121,11021,
v,554,8246,8800,s,1831,8832,10663,
v,501,7565,8066,s,1833,8819,10652,
v,501,7558,8059,s,1829,8826,10655,
v,501,7562,8063,s,1834,8828,10662,
v,534,7923,8457,s,1843,8802,10645,
v,500,7558,8058,s,1824,8796,10620,
v,501,7566,8067,s,1826,8901,10727,
v,500,7559,8059,s,1828,8817,10645,
v,504,7611,8115,s,1846,8880,10726,
v,501,7554,8055,s,1835,8821,10656,
v,507,7597,8104,s,1838,8820,10658,
v,502,7546,8048,s,1825,8820,10645,
v,500,7557,8057,s,1827,8872,10699,
v,501,7573,8074,s,1823,8802,10625,
v,502,7595,8097,s,1838,8814,10652,
v,500,7550,8050,s,1832,8833,10665,
v,499,7665,8164,s,1821,8798,10619,
v,501,7585,8086,s,1820,8808,10628,
v,516,7813,8329,s,1829,8867,10696,
v,501,7566,8067,s,1846,8834,10680,
v,502,7562,8064,s,1836,8868,10704,
v,501,7598,8099,s,1826,8860,10686,
v,500,7560,8060,s,1826,8824,10650,
v,502,7577,8079,s,1841,8867,10708,
v,504,7558,8062,s,1829,8788,10617,
v,501,7556,8057,s,1836,8843,10679,
v,502,7559,8061,s,1830,8805,10635,
v,504,7553,8057,s,1834,8819,10653,
v,503,7579,8082,s,1836,8858,10694,
v,514,7615,8129,s,1844,8806,10650,
v,502,7558,8060,s,1829,8804,10633,
v,502,7572,8074,s,1820,8814,10634,
v,500,7579,8079,s,1836,8823,10659,
v,502,7544,8046,s,1843,8836,10679,
v,503,7572,8075,s,1849,8823,10672,
v,502,7578,8080,s,1828,8830,10658,
v,501,7575,8076,s,1827,8811,10638,
v,502,7562,8064,s,1824,8812,10636,
v,504,7599,8103,s,1832,8790,10622,
v,501,7573,8074,s,1870,8952,10822,
v,502,7658,8160,s,1829,8827,10656,
v,508,7620,8128,s,1823,8818,10641,
v,503,7548,8051,s,1826,8819,10645,
v,500,7577,8077,s,1833,8834,10667,
v,501,7560,8061,s,1845,8811,10656,
v,503,7568,8071,s,1832,8821,10653,
v,500,7552,8052,s,1826,8818,10644,
v,503,7575,8078,s,1835,8821,10656,
v,502,7584,8086,s,1831,8824,10655,
v,502,7572,8074,s,1839,8800,10639,
v,501,7553,8054,s,1832,8823,10655,
v,501,7560,8061,s,1832,8821,10653,
v,501,7560,8061,s,1823,8790,10613,
v,502,7567,8069,s,1831,8809,10640,
v,503,7587,8090,s,1905,8977,10882,
v,501,7573,8074,s,1838,8845,10683,
v,501,7573,8074,s,1834,8862,10696,
v,502,7577,8079,s,1823,8824,10647,
v,500,7563,8063,s,1829,8837,10666,
v,501,7571,8072,s,1861,8855,10716,
v,501,7558,8059,s,1830,8793,10623,
v,499,7530,8029,s,1828,8786,10614,
v,500,7544,8044,s,1833,8820,10653,
v,506,7550,8056,s,1831,8786,10617,
v,502,7558,8060,s,1841,8795,10636,
v,503,7559,8062,s,1820,8789,10609,
v,501,7571,8072,s,1826,8829,10655,
v,504,7538,8042,s,1830,8799,10629,
v,503,7600,8103,s,1827,8819,10646,
v,504,7578,8082,s,1841,8822,10663,
v,502,7594,8096,s,1838,8878,10716,
v,500,7545,8045,s,1824,8824,10648,
v,502,7584,8086,s,1821,8829,10650,
v,501,7576,8077,s,1826,8814,10640,
