VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,2419,54752,57171,s,3655,28817,32472,
v,2417,54714,57131,s,3652,28749,32401,
v,2421,54671,57092,s,3685,29080,32765,
v,2408,54788,57196,s,3647,28689,32336,
v,2409,54684,57093,s,3656,28741,32397,
v,2460,55898,58358,s,3660,28881,32541,
v,2428,54820,57248,s,3658,28848,32506,
v,2419,54797,57216,s,3652,28750,32402,
v,2409,54668,57077,s,3655,28816,32471,
v,2419,54709,57128,s,3643,28816,32459,
v,2420,54707,57127,s,3648,28760,32408,
v,2422,54741,57163,s,3645,28736,32381,
v,2424,54524,56948,s,3654,28786,32440,
v,2414,54825,57239,s,3678,28808,32486,
v,2431,54841,57272,s,3657,28741,32398,
v,2427,54803,57230,s,3664,28732,32396,
v,2428,54630,57058,s,3655,28802,32457,
v,2427,54629,57056,s,3640,28802,32442,
v,2434,54662,57096,s,3641,28759,32400,
v,2408,54636,57044,s,3676,28940,32616,
v,2416,54620,57036,s,3661,28831,32492,
v,2420,54781,57201,s,3642,28834,32476,
v,2417,54703,57120,s,3683,28964,32647,
v,2423,54675,57098,s,3691,28938,32629,
v,2422,54678,57100,s,3668,28851,32519,
v,2487,55882,58369,s,3656,28825,32481,
v,2427,54773,57200,s,3657,28823,32480,
v,2411,54898,57309,s,3652,28699,32351,
v,2420,54636,57056,s,3652,28811,32463,
v,2455,54804,57259,s,3648,28769,32417,
v,2422,54710,57132,s,3642,28791,32433,
v,2416,54663,57079,s,3641,28743,32384,
v,2416,54583,56999,s,3654,28878,32532,
v,2418,54689,57107,s,3654,28759,32413,
v,2424,54735,57159,s,3653,28855,32508,
v,2423,54799,57222,s,3637,28675,32312,
v,2412,54747,57159,s,3665,28889,32554,
v,2419,54729,57148,s,3652,28802,32454,
v,2420,54731,57151,s,3651,28739,32390,
v,2432,54761,57193,s,3647,28708,32355,
v,2423,54600,57023,s,3667,28833,32500,
v,2416,54751,57167,s,3655,28761,32416,
v,2422,54646,57068,s,3684,29076,32760,
v,2439,54765,57204,s,3640,28728,32368,
v,2424,54631,57055,s,3680,28774,32454,
v,2472,55786,58258,s,3644,28755,32399,
v,2414,54877,57291,s,3678,29031,32709,
v,2424,54649,57073,s,3648,28757,32405,
v,2414,54660,57074,s,3658,28867,32525,
v,2417,54747,57164,s,3646,28809,32455,
v,2415,54745,57160,s,3673,28821,32494,
v,2419,54735,57154,s,3643,28762,32405,
v,2416,54614,57030,s,3690,28933,32623,
v,2413,54722,57135,s,3662,28756,32418,
v,2417,54746,57163,s,3665,28899,32564,
v,2414,54669,57083,s,3665,28703,32368,
v,2432,54818,57250,s,3667,28891,32558,
v,2425,54796,57221,s,3658,28847,32505,
v,2409,54697,57106,s,3654,28800,32454,
v,2414,54748,57162,s,3669,28729,32398,
v,2414,54653,57067,s,3861,30390,34251,
v,2535,56690,59225,s,3721,29175,32896,
v,2450,55513,57963,s,3760,29493,33253,
v,2451,55464,57915,s,3710,29097,32807,
v,2448,55409,57857,s,3717,29163,32880,
v,2479,56309,58788,s,3692,29007,32699,
v,2481,55889,58370,s,3967,30891,34858,
v,2441,55124,57565,s,3688,28931,32619,
v,2463,55089,57552,s,3657,28794,32451,
v,2420,54759,57179,s,3655,28847,32502,
v,2415,54769,57184,s,3651,28757,32408,
v,2410,54557,56967,s,3645,28701,32346,
v,2427,54641,57068,s,3645,28934,32579,
v,2419,54661,57080,s,3648,28855,32503,
v,2440,54778,57218,s,3650,28845,32495,
v,2419,54707,57126,s,3681,28909,32590,
v,2413,54654,57067,s,3671,28840,32511,
v,2414,54666,57080,s,3655,28824,32479,
v,2420,54727,57147,s,3653,28756,32409,
v,2431,54678,57109,s,3648,28806,32454,
v,2425,54778,57203,s,3695,28977,32672,
v,2415,54837,57252,s,3644,28718,32362,
v,2442,55016,57458,s,3652,28823,32475,
v,2426,54775,57201,s,3637,28713,32350,
v,2423,54655,57078,s,3658,28808,32466,
v,2452,55768,58220,s,3656,28885,32541,
v,2422,54750,57172,s,3647,28879,32526,
v,2425,54740,57165,s,3670,28716,32386,
v,2411,54742,57153,s,3668,28863,32531,
v,2441,54798,57239,s,3658,28755,32413,
v,2419,54741,57160,s,3650,28805,32455,
v,2418,54653,57071,s,3651,28784,32435,
v,2426,54642,57068,s,3650,28814,32464,
v,2414,54694,57108,s,3648,28718,32366,
v,2427,54767,57194,s,3649,28743,32392,
v,2418,54745,57163,s,3641,28766,32407,
v,2428,54718,57146,s,3653,28869,32522,
v,2416,54681,57097,s,3649,28775,32424,
v,2421,54724,57145,s,3659,28836,32495,
v,2428,54840,57268,s,3645,28759,32404,
