VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,500,3305,3805,s,2050,10726,12776,
v,500,3301,3801,s,2047,10723,12770,
v,500,3303,3803,s,2051,10885,12936,
v,500,3353,3853,s,2052,10811,12863,
v,500,3300,3800,s,2047,10762,12809,
v,500,3354,3854,s,2051,10710,12761,
v,500,3333,3833,s,2051,10896,12947,
v,500,3342,3842,s,2054,10758,12812,
v,500,3301,3801,s,2050,10791,12841,
v,500,3353,3853,s,2056,10898,12954,
v,500,3351,3851,s,2061,10925,12986,
v,500,3350,3850,s,2061,10915,12976,
v,500,3355,3855,s,2056,10921,12977,
v,500,3351,3851,s,2055,10902,12957,
v,500,3312,3812,s,2051,10727,12778,
v,500,3353,3853,s,2069,10919,12988,
v,502,3301,3803,s,2044,10696,12740,
v,500,3304,3804,s,2055,10907,12962,
v,500,3353,3853,s,2053,10904,12957,
v,500,3351,3851,s,2054,10889,12943,
v,500,3351,3851,s,2053,10898,12951,
v,500,3352,3852,s,2060,10913,12973,
v,500,3351,3851,s,2061,10910,12971,
v,500,3323,3823,s,2050,10804,12854,
v,500,3323,3823,s,2051,10858,12909,
v,500,3352,3852,s,2051,10810,12861,
v,500,3318,3818,s,2068,10851,12919,
v,500,3325,3825,s,2053,10831,12884,
v,500,3350,3850,s,2047,10782,12829,
v,500,3355,3855,s,2053,10858,12911,
v,500,3341,3841,s,2049,10852,12901,
v,500,3351,3851,s,2053,10864,12917,
v,500,3351,3851,s,2049,10803,12852,
v,500,3302,3802,s,2051,10796,12847,
v,500,3333,3833,s,2054,10801,12855,
v,506,3393,3899,s,2054,10745,12799,
v,500,3301,3801,s,2048,10717,12765,
v,500,3300,3800,s,2050,10715,12765,
v,500,3301,3801,s,2065,10805,12870,
v,500,3387,3887,s,2087,10927,13014,
v,500,3345,3845,s,2052,10840,12892,
v,500,3352,3852,s,2055,10913,12968,
v,500,3355,3855,s,2052,10901,12953,
v,500,3351,3851,s,2067,10928,12995,
v,500,3355,3855,s,2067,10929,12996,
v,500,3356,3856,s,2059,10920,12979,
v,500,3350,3850,s,2053,10899,12952,
v,500,3351,3851,s,2052,10902,12954,
v,500,3351,3851,s,2055,10901,12956,
v,500,3350,3850,s,2053,10899,12952,
