VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,909,13720,14629,s,4360,25214,29574,
v,881,13668,14549,s,4360,24932,29292,
v,905,13778,14683,s,4580,26024,30604,
v,891,13741,14632,s,4367,25386,29753,
v,892,13844,14736,s,4455,25596,30051,
v,910,13890,14800,s,4370,24353,28723,
v,858,13121,13979,s,4264,24961,29225,
v,914,13657,14571,s,4234,24400,28634,
v,862,13108,13970,s,4120,23918,28038,
v,863,13190,14053,s,4107,23783,27890,
v,855,13136,13991,s,4171,24148,28319,
v,861,13080,13941,s,4122,23875,27997,
v,904,13712,14616,s,4115,23719,27834,
v,853,13028,13881,s,4113,23820,27933,
v,850,12970,13820,s,4087,23691,27778,
v,847,12972,13819,s,4098,23720,27818,
v,853,12990,13843,s,4085,23674,27759,
v,850,12916,13766,s,4163,24033,28196,
v,848,12982,13830,s,4119,23655,27774,
v,849,12909,13758,s,4094,23664,27758,
v,851,12991,13842,s,4093,23706,27799,
v,847,12989,13836,s,4084,23728,27812,
v,868,13420,14288,s,4096,23742,27838,
v,854,13095,13949,s,4097,23708,27805,
v,850,12964,13814,s,4121,23774,27895,
v,852,12976,13828,s,4111,23612,27723,
v,845,12935,13780,s,4084,23628,27712,
v,847,12937,13784,s,4139,23880,28019,
v,844,12954,13798,s,4085,23635,27720,
v,845,12910,13755,s,4174,24106,28280,
v,855,12991,13846,s,4074,23607,27681,
v,845,12936,13781,s,4100,23718,27818,
v,841,12981,13822,s,4082,23652,27734,
v,848,12933,13781,s,4066,23626,27692,
v,844,12933,13777,s,4072,23631,27703,
v,876,13632,14508,s,4146,24315,28461,
v,849,12986,13835,s,4183,24020,28203,
v,854,12985,13839,s,4091,23736,27827,
v,853,12999,13852,s,4100,23773,27873,
v,850,12972,13822,s,4110,23723,27833,
v,845,12917,13762,s,4119,23711,27830,
v,852,12966,13818,s,4099,23671,27770,
v,853,13011,13864,s,4125,23668,27793,
v,844,12871,13715,s,4092,23683,27775,
v,853,12945,13798,s,4075,23632,27707,
v,852,12956,13808,s,4085,23659,27744,
v,861,13229,14090,s,4213,24767,28980,
v,856,12998,13854,s,4134,23710,27844,
v,844,13002,13846,s,4076,23727,27803,
v,849,12983,13832,s,4158,23973,28131,
