VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,1012,9236,10248,s,1813,7215,9028,
v,1008,9151,10159,s,1806,7169,8975,
v,1004,9140,10144,s,1808,7200,9008,
v,1002,9154,10156,s,1815,7187,9002,
v,1012,9130,10142,s,1799,7189,8988,
v,1010,9175,10185,s,1807,7209,9016,
v,1030,9494,10524,s,1811,7182,8993,
v,1014,9166,10180,s,1804,7160,8964,
v,1009,9143,10152,s,1805,7207,9012,
v,1006,9133,10139,s,1805,7169,8974,
v,1006,9132,10138,s,1806,7222,9028,
v,1018,9288,10306,s,1817,7177,8994,
v,1006,9124,10130,s,1799,7169,8968,
v,1004,9123,10127,s,1804,7193,8997,
v,1005,9156,10161,s,1804,7173,8977,
v,1001,9155,10156,s,1802,7205,9007,
v,1002,9083,10085,s,1825,7175,9000,
v,1011,9176,10187,s,1804,7182,8986,
v,1006,9127,10133,s,1824,7184,9008,
v,1018,9237,10255,s,1799,7212,9011,
v,1035,9662,10697,s,1871,7482,9353,
v,1144,9445,10589,s,2000,7807,9807,
v,1049,9573,10622,s,1865,7374,9239,
v,1016,9268,10284,s,1826,7247,9073,
v,1015,9226,10241,s,1816,7193,9009,
v,1012,9161,10173,s,2026,8038,10064,
v,1014,9222,10236,s,1825,7256,9081,
v,1039,9439,10478,s,1926,7697,9623,
v,1017,9201,10218,s,1814,7180,8994,
v,1028,9220,10248,s,1822,7213,9035,
v,1006,9129,10135,s,1815,7180,8995,
v,1005,9132,10137,s,1811,7187,8998,
v,1058,9727,10785,s,1822,7197,9019,
v,1004,9194,10198,s,1816,7233,9049,
v,1009,9127,10136,s,1822,7233,9055,
v,1024,9187,10211,s,1811,7206,9017,
v,1011,9166,10177,s,1820,7236,9056,
v,1028,9351,10379,s,1810,7192,9002,
v,1009,9202,10211,s,1821,7211,9032,
v,1007,9146,10153,s,1829,7192,9021,
v,1005,9136,10141,s,1809,7204,9013,
v,1019,9198,10217,s,1819,7178,8997,
v,1010,9233,10243,s,1817,7205,9022,
v,1022,9442,10464,s,1812,7249,9061,
v,1008,9133,10141,s,1868,7354,9222,
v,1027,9270,10297,s,1810,7171,8981,
v,1015,9174,10189,s,1808,7179,8987,
v,1019,9160,10179,s,1822,7188,9010,
v,1007,9160,10167,s,1803,7221,9024,
v,1020,9275,10295,s,1825,7207,9032,
