VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,923,1403,2326,s,916,899,1815,
v,913,1282,2195,s,909,893,1802,
v,922,1313,2235,s,922,914,1836,
v,909,1335,2244,s,922,915,1837,
v,918,1294,2212,s,916,905,1821,
v,926,1297,2223,s,914,896,1810,
v,904,1329,2233,s,914,899,1813,
v,909,1286,2195,s,913,897,1810,
v,901,1325,2226,s,920,913,1833,
v,904,1323,2227,s,902,903,1805,
v,922,1339,2261,s,914,905,1819,
v,903,1335,2238,s,906,894,1800,
v,909,1329,2238,s,906,909,1815,
v,908,1331,2239,s,920,916,1836,
v,926,1310,2236,s,913,897,1810,
v,903,1334,2237,s,914,896,1810,
v,900,1325,2225,s,909,898,1807,
v,943,1324,2267,s,925,921,1846,
v,918,1288,2206,s,914,890,1804,
v,900,1332,2232,s,912,900,1812,
v,919,1326,2245,s,911,902,1813,
v,910,1330,2240,s,914,897,1811,
v,902,1333,2235,s,913,895,1808,
v,914,1271,2185,s,910,896,1806,
v,943,1323,2266,s,930,912,1842,
v,917,1280,2197,s,914,893,1807,
v,902,1319,2221,s,912,899,1811,
v,918,1289,2207,s,906,898,1804,
v,906,1331,2237,s,907,905,1812,
v,904,1295,2199,s,909,900,1809,
v,910,1332,2242,s,954,934,1888,
v,915,1289,2204,s,910,904,1814,
v,905,1328,2233,s,911,902,1813,
v,905,1329,2234,s,914,902,1816,
v,912,1335,2247,s,915,896,1811,
v,914,1321,2235,s,911,891,1802,
v,927,1331,2258,s,940,928,1868,
v,923,1316,2239,s,908,900,1808,
v,910,1293,2203,s,911,896,1807,
v,919,1328,2247,s,940,932,1872,
v,906,1317,2223,s,910,900,1810,
v,911,1282,2193,s,906,903,1809,
v,904,1294,2198,s,910,900,1810,
v,897,1328,2225,s,954,937,1891,
v,909,1343,2252,s,922,917,1839,
v,907,1345,2252,s,919,908,1827,
v,911,1336,2247,s,910,905,1815,
v,921,1311,2232,s,923,907,1830,
v,909,1343,2252,s,913,905,1818,
v,908,1328,2236,s,912,909,1821,
