VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,900,4103,5003,s,1799,6043,7842,
v,894,4108,5002,s,1792,6022,7814,
v,889,4020,4909,s,1782,6020,7802,
v,872,4038,4910,s,1809,6102,7911,
v,876,4024,4900,s,1783,6030,7813,
v,875,4038,4913,s,1815,6016,7831,
v,910,4118,5028,s,1787,6025,7812,
v,872,4000,4872,s,1785,6048,7833,
v,890,4047,4937,s,1813,6095,7908,
v,877,4020,4897,s,1791,6028,7819,
v,876,4025,4901,s,1805,6074,7879,
v,882,4051,4933,s,1777,6027,7804,
v,873,4033,4906,s,1787,6026,7813,
v,877,4032,4909,s,1799,6113,7912,
v,884,4014,4898,s,1776,6017,7793,
v,877,4031,4908,s,1820,6094,7914,
v,938,4290,5228,s,1788,6037,7825,
v,873,4062,4935,s,1776,6026,7802,
v,870,4041,4911,s,1791,6042,7833,
v,897,4075,4972,s,1800,6052,7852,
v,883,4047,4930,s,1790,6031,7821,
v,881,4017,4898,s,1813,6085,7898,
v,887,4018,4905,s,1784,6022,7806,
v,885,4027,4912,s,1799,6062,7861,
v,892,4055,4947,s,1797,6074,7871,
v,881,4019,4900,s,1794,6023,7817,
v,884,4060,4944,s,1810,6066,7876,
v,873,4015,4888,s,1790,6009,7799,
v,881,4028,4909,s,1813,6103,7916,
v,894,4032,4926,s,1789,6011,7800,
v,887,4018,4905,s,1792,6024,7816,
v,892,4115,5007,s,1785,6021,7806,
v,876,4040,4916,s,1788,6026,7814,
v,874,4040,4914,s,1841,6228,8069,
v,871,4040,4911,s,1798,6047,7845,
v,892,4026,4918,s,1792,6048,7840,
v,901,4114,5015,s,1778,6031,7809,
v,876,4034,4910,s,1800,6083,7883,
v,882,4034,4916,s,1813,6106,7919,
v,877,4028,4905,s,1774,6040,7814,
v,894,4029,4923,s,1789,6025,7814,
v,888,4083,4971,s,1790,6064,7854,
v,878,4061,4939,s,1800,6049,7849,
v,876,4041,4917,s,1818,6093,7911,
v,875,4046,4921,s,1795,6053,7848,
v,888,4031,4919,s,1793,6032,7825,
v,873,4026,4899,s,1799,6085,7884,
v,884,4051,4935,s,1812,6089,7901,
v,874,4056,4930,s,1793,6020,7813,
v,880,4038,4918,s,1789,6036,7825,
