VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,1945,4818,6763,s,1861,7485,9346,
v,1958,4765,6723,s,1858,7511,9369,
v,1943,4751,6694,s,1849,7441,9290,
v,1941,4767,6708,s,1854,7499,9353,
v,1940,4761,6701,s,1847,7495,9342,
v,1951,4780,6731,s,1858,7476,9334,
v,1948,4767,6715,s,1853,7493,9346,
v,2019,4934,6953,s,2022,8205,10227,
v,1944,4756,6700,s,1863,7503,9366,
v,1937,4778,6715,s,1859,7487,9346,
v,1942,4753,6695,s,1864,7502,9366,
v,1936,4757,6693,s,1864,7476,9340,
v,1946,4753,6699,s,1867,7502,9369,
v,1941,4767,6708,s,1856,7486,9342,
v,1939,4759,6698,s,1865,7516,9381,
v,1932,4759,6691,s,1863,7523,9386,
v,1949,4790,6739,s,1865,7492,9357,
v,1958,4807,6765,s,1860,7510,9370,
v,1939,4789,6728,s,1859,7518,9377,
v,1954,4778,6732,s,1862,7510,9372,
v,1953,4816,6769,s,1872,7506,9378,
v,1958,4789,6747,s,1864,7537,9401,
v,1935,4735,6670,s,1857,7496,9353,
v,1948,4761,6709,s,1861,7528,9389,
v,1953,4817,6770,s,1878,7492,9370,
v,1940,4759,6699,s,1853,7492,9345,
v,1988,4848,6836,s,1864,7488,9352,
v,1944,4745,6689,s,1858,7515,9373,
v,1961,4832,6793,s,1869,7506,9375,
v,1943,4761,6704,s,1842,7452,9294,
v,1945,4780,6725,s,1862,7481,9343,
v,1937,4766,6703,s,1880,7688,9568,
v,1911,4706,6617,s,1818,7346,9164,
v,1903,4687,6590,s,1838,7402,9240,
v,1913,4719,6632,s,1833,7358,9191,
v,1908,4687,6595,s,1826,7401,9227,
v,1983,4922,6905,s,1834,7408,9242,
v,1924,4710,6634,s,1835,7399,9234,
v,1917,4702,6619,s,1826,7384,9210,
v,1905,4689,6594,s,1829,7379,9208,
v,1901,4702,6603,s,1827,7356,9183,
v,1921,4715,6636,s,1824,7378,9202,
v,1896,4704,6600,s,1830,7364,9194,
v,1909,4687,6596,s,1821,7380,9201,
v,1901,4674,6575,s,1829,7378,9207,
v,1896,4682,6578,s,1823,7393,9216,
v,1896,4679,6575,s,1831,7411,9242,
v,1907,4690,6597,s,1824,7381,9205,
v,1900,4681,6581,s,1844,7445,9289,
v,1913,4705,6618,s,1827,7411,9238,
v,2038,5047,7085,s,1858,7434,9292,
v,1923,4704,6627,s,1830,7397,9227,
v,1917,4724,6641,s,1822,7381,9203,
v,1916,4713,6629,s,1837,7387,9224,
v,1914,4709,6623,s,1833,7388,9221,
v,1915,4684,6599,s,1825,7376,9201,
v,1897,4688,6585,s,1832,7395,9227,
v,1902,4685,6587,s,1838,7365,9203,
v,1910,4686,6596,s,1823,7382,9205,
v,1917,4696,6613,s,1827,7366,9193,
v,1905,4702,6607,s,1826,7388,9214,
v,1927,4712,6639,s,1828,7415,9243,
v,1901,4682,6583,s,1833,7368,9201,
v,1927,4714,6641,s,1824,7379,9203,
v,1916,4694,6610,s,1834,7432,9266,
v,1924,4738,6662,s,1828,7379,9207,
v,1928,4759,6687,s,1833,7416,9249,
v,1913,4674,6587,s,1823,7356,9179,
v,1914,4691,6605,s,1837,7349,9186,
v,1906,4664,6570,s,1826,7367,9193,
v,1909,4694,6603,s,1819,7385,9204,
v,1911,4688,6599,s,1829,7399,9228,
v,1910,4711,6621,s,1845,7381,9226,
v,1907,4697,6604,s,1847,7362,9209,
v,1910,4707,6617,s,1825,7403,9228,
v,1905,4685,6590,s,1846,7446,9292,
v,1903,4711,6614,s,1819,7376,9195,
v,1905,4671,6576,s,1824,7368,9192,
v,1905,4674,6579,s,1820,7372,9192,
v,1950,4824,6774,s,1824,7362,9186,
v,1908,4682,6590,s,1820,7380,9200,
v,1919,4709,6628,s,1829,7398,9227,
v,1914,4702,6616,s,1825,7360,9185,
v,1904,4705,6609,s,1826,7407,9233,
v,1905,4678,6583,s,1829,7370,9199,
v,1904,4705,6609,s,1828,7380,9208,
v,1913,4683,6596,s,1822,7372,9194,
v,2003,4863,6866,s,1866,7493,9359,
v,1984,4828,6812,s,1828,7355,9183,
v,1926,4716,6642,s,1828,7375,9203,
v,1904,4678,6582,s,1826,7383,9209,
v,1947,4796,6743,s,1845,7443,9288,
v,1922,4696,6618,s,1836,7389,9225,
v,1916,4688,6604,s,1832,7390,9222,
v,1920,4728,6648,s,1826,7392,9218,
v,1908,4697,6605,s,1827,7380,9207,
v,1991,4731,6722,s,1834,7375,9209,
v,1914,4709,6623,s,1830,7371,9201,
v,1917,4709,6626,s,1826,7377,9203,
v,1931,4712,6643,s,1831,7367,9198,
