VEC,ENC,RUN,ENC + RUN,SCAL,ENC,RUN,ENC + RUN,
v,505,6401,6906,s,2916,5599,8515,
v,477,6063,6540,s,2867,5438,8305,
v,477,6052,6529,s,2817,5433,8250,
v,477,6023,6500,s,2783,5462,8245,
v,468,5971,6439,s,2773,5443,8216,
v,466,5969,6435,s,2777,5460,8237,
v,481,6017,6498,s,2796,5414,8210,
v,473,5983,6456,s,2846,5407,8253,
v,470,5983,6453,s,2800,5446,8246,
v,474,5988,6462,s,2771,5438,8209,
v,481,6096,6577,s,2777,5442,8219,
v,466,5977,6443,s,2805,5491,8296,
v,489,6087,6576,s,2775,5458,8233,
v,468,5977,6445,s,2844,5513,8357,
v,475,5957,6432,s,2783,5477,8260,
v,472,5985,6457,s,2793,5457,8250,
v,473,5976,6449,s,2828,5414,8242,
v,474,6055,6529,s,2783,5455,8238,
v,475,5998,6473,s,2820,5399,8219,
v,469,5960,6429,s,2889,5578,8467,
v,468,5968,6436,s,2787,5364,8151,
v,464,5966,6430,s,2785,5395,8180,
v,464,5922,6386,s,2764,5358,8122,
v,462,5928,6390,s,2777,5400,8177,
v,466,5952,6418,s,2801,5404,8205,
v,469,5983,6452,s,2823,5385,8208,
v,464,5921,6385,s,2755,5416,8171,
v,473,5945,6418,s,2777,5387,8164,
v,464,5935,6399,s,2757,5428,8185,
v,469,5961,6430,s,2803,5378,8181,
v,472,5939,6411,s,2795,5391,8186,
v,464,5948,6412,s,2774,5426,8200,
v,468,5958,6426,s,2815,5442,8257,
v,468,5937,6405,s,2779,5391,8170,
v,487,6062,6549,s,2769,5386,8155,
v,463,5926,6389,s,2780,5393,8173,
v,468,5943,6411,s,2772,5401,8173,
v,468,5965,6433,s,2799,5437,8236,
v,457,5923,6380,s,2759,5398,8157,
v,467,5960,6427,s,2915,5654,8569,
v,514,6500,7014,s,2790,5472,8262,
v,498,6316,6814,s,2752,5370,8122,
v,461,5922,6383,s,2758,5366,8124,
v,468,5904,6372,s,2765,5408,8173,
v,461,5911,6372,s,2768,5416,8184,
v,463,5884,6347,s,2743,5331,8074,
v,459,5887,6346,s,2766,5358,8124,
v,462,5887,6349,s,2748,5387,8135,
v,464,5905,6369,s,2780,5386,8166,
v,464,5889,6353,s,2744,5356,8100,
v,457,5886,6343,s,2791,5377,8168,
v,468,5923,6391,s,2750,5350,8100,
v,459,5906,6365,s,2755,5352,8107,
v,470,5908,6378,s,2826,5494,8320,
v,473,5920,6393,s,2747,5373,8120,
v,460,5889,6349,s,2750,5382,8132,
v,462,5903,6365,s,2761,5373,8134,
v,467,5917,6384,s,2752,5356,8108,
v,461,5904,6365,s,2748,5370,8118,
v,461,5883,6344,s,2761,5380,8141,
v,463,5899,6362,s,2772,5391,8163,
v,465,5914,6379,s,2754,5361,8115,
v,460,5896,6356,s,2748,5357,8105,
v,487,6126,6613,s,2770,5416,8186,
v,463,5913,6376,s,2759,5369,8128,
v,464,5931,6395,s,2755,5370,8125,
v,460,5907,6367,s,2791,5377,8168,
v,460,5902,6362,s,2745,5375,8120,
v,464,5900,6364,s,2839,5508,8347,
v,480,5956,6436,s,3164,5830,8994,
v,485,6284,6769,s,2814,5476,8290,
v,476,6013,6489,s,2823,5459,8282,
v,479,6010,6489,s,2852,5488,8340,
v,476,6024,6500,s,2798,5460,8258,
v,464,5977,6441,s,2838,5470,8308,
v,478,6026,6504,s,2810,5465,8275,
v,472,6016,6488,s,2825,5496,8321,
v,477,6019,6496,s,2793,5433,8226,
v,470,5962,6432,s,2787,5431,8218,
v,474,5988,6462,s,2849,5502,8351,
v,475,5966,6441,s,2808,5459,8267,
v,480,6024,6504,s,2777,5427,8204,
v,469,5965,6434,s,2772,5418,8190,
v,472,5944,6416,s,2789,5403,8192,
v,470,5954,6424,s,2818,5399,8217,
v,472,5967,6439,s,2792,5405,8197,
v,469,5975,6444,s,2791,5443,8234,
v,475,6020,6495,s,2791,5414,8205,
v,486,6078,6564,s,2821,5424,8245,
v,473,5965,6438,s,2794,5516,8310,
v,477,6067,6544,s,2775,5393,8168,
v,473,6021,6494,s,2776,5377,8153,
v,475,5957,6432,s,2765,5392,8157,
v,466,5967,6433,s,2785,5443,8228,
v,466,5951,6417,s,2771,5379,8150,
v,467,5945,6412,s,2766,5383,8149,
v,466,5966,6432,s,2774,5398,8172,
v,468,5930,6398,s,2774,5377,8151,
v,466,5945,6411,s,2774,5420,8194,
v,468,5950,6418,s,2773,5395,8168,
